T,TEMP1,TEMP2,TEMP3,TEMPMPU,ACCX,ACCY,ACCZ,LOAD
33.9,17.82,19.07,20.57,19.94,0.00,-0.00,-0.00,0.06
34.0,17.50,19.38,20.28,19.89,0.00,0.00,-0.00,0.07
34.1,18.14,19.38,20.28,19.85,-0.00,0.00,0.00,0.08
34.2,17.50,19.38,20.57,19.89,-0.00,0.00,0.00,0.07
34.3,17.50,19.38,20.57,19.94,0.00,0.00,0.01,0.06
34.4,17.82,19.38,20.57,19.85,0.00,0.00,-0.00,0.07
34.5,17.82,19.38,20.28,19.94,0.00,-0.00,0.00,0.07
34.5,17.82,19.38,20.57,19.94,0.01,0.00,0.00,0.07
34.6,17.82,19.38,20.28,19.85,-0.00,0.00,0.00,0.05
34.7,17.82,19.68,20.57,19.85,0.00,-0.00,-0.00,0.05
34.8,17.50,19.38,20.57,19.99,-0.00,0.00,0.00,0.07
34.9,17.50,19.38,20.57,19.85,-0.00,0.01,0.01,0.06
35.0,17.82,19.38,20.28,19.99,-0.00,-0.00,-0.00,0.06
35.1,17.82,19.38,20.57,19.89,-0.00,-0.00,0.00,0.06
35.2,17.50,19.38,20.57,19.94,0.00,-0.00,-0.01,0.08
35.3,17.50,19.38,20.57,19.89,-0.00,-0.00,0.00,0.07
35.4,17.50,19.68,20.28,20.04,-0.00,0.00,0.00,0.06
35.5,17.82,19.38,20.57,19.94,0.00,0.00,0.00,0.04
35.6,17.82,19.68,20.57,19.94,-0.00,0.01,0.00,0.05
35.7,17.50,19.38,20.57,19.89,-0.00,0.00,-0.00,0.05
35.7,17.82,19.38,20.28,19.85,-0.00,0.00,-0.00,0.04
35.8,17.50,19.38,20.57,19.99,-0.00,-0.00,0.00,0.05
36.0,17.82,19.68,20.28,19.89,-0.00,-0.00,-0.00,0.06
36.0,17.82,19.38,20.57,19.85,-0.00,0.00,-0.01,0.06
36.1,17.82,19.68,20.57,19.99,0.00,-0.00,0.00,0.05
36.2,17.82,19.68,20.57,20.08,-0.01,0.00,0.00,0.02
36.3,17.50,19.68,20.57,19.89,0.01,0.00,0.00,0.03
36.4,17.82,19.68,20.57,19.94,-0.00,0.00,-0.01,0.05
36.5,17.50,19.68,20.57,19.99,0.00,0.01,0.00,0.04
36.6,17.50,19.38,20.57,19.89,0.00,0.00,0.00,0.04
36.7,17.82,19.68,20.57,19.99,-0.00,0.00,0.00,0.04
36.8,17.82,19.68,20.57,19.94,0.00,-0.00,0.01,0.05
36.9,17.50,19.68,20.57,20.04,0.00,0.00,0.00,0.05
36.9,17.82,19.38,20.57,19.85,-0.00,0.00,-0.00,0.03
37.0,17.82,19.68,20.57,19.94,0.00,-0.00,-0.00,0.03
37.1,17.82,19.68,20.86,19.94,0.00,0.00,0.00,0.04
37.2,18.14,19.68,20.57,20.04,-0.00,0.00,-0.00,0.03
37.3,17.82,19.38,20.57,19.94,-0.00,-0.00,-0.00,0.03
37.4,17.50,19.38,20.57,19.99,0.00,-0.00,-0.00,0.02
37.5,17.82,19.68,20.57,20.04,0.00,0.00,0.00,0.02
37.6,17.82,19.68,20.57,20.04,0.00,0.00,-0.01,0.02
37.7,17.82,19.68,20.57,19.99,0.00,0.00,0.01,0.03
37.8,17.82,19.68,20.57,20.04,-0.00,-0.00,0.00,0.03
37.9,17.50,19.68,20.57,19.99,-0.00,-0.00,0.00,0.03
38.0,17.50,19.38,20.57,20.18,-0.00,0.00,0.01,0.01
38.0,18.45,19.68,20.57,20.04,-0.00,-0.00,0.01,0.01
38.1,17.82,19.68,20.28,20.13,-0.00,-0.00,-0.00,0.02
38.2,17.82,19.68,20.57,20.04,-0.01,-0.00,0.00,0.01
38.3,17.50,19.68,20.57,20.04,0.00,-0.01,-0.01,0.02
38.4,17.82,19.68,20.57,20.08,-0.00,-0.00,-0.00,0.04
38.5,17.82,19.68,20.57,20.04,0.00,-0.01,0.00,0.03
38.6,17.82,19.68,20.57,20.13,0.00,-0.00,-0.01,0.03
38.7,17.82,19.38,20.57,20.04,0.00,0.00,-0.01,0.02
38.8,17.82,19.68,20.57,20.13,-0.00,-0.00,-0.01,0.01
38.9,17.82,19.68,20.57,20.08,0.00,0.00,0.01,0.02
39.0,17.82,19.68,20.57,20.04,0.00,-0.00,0.01,0.01
39.1,17.82,19.68,20.57,20.08,-0.00,-0.00,-0.01,0.01
39.1,18.45,19.68,20.57,20.18,-0.00,-0.00,0.00,0.03
39.2,17.82,19.68,20.57,20.08,-0.01,0.00,0.00,0.03
39.3,17.50,19.68,20.57,20.13,0.00,0.00,-0.01,0.00
39.4,17.82,19.68,20.86,20.08,-0.00,0.00,0.01,0.02
39.5,17.50,19.68,20.57,20.18,-0.00,0.00,0.01,0.01
39.6,17.82,19.68,20.28,20.13,0.00,-0.01,0.01,0.01
39.7,17.82,19.68,20.28,20.18,0.01,0.00,0.00,0.01
39.8,17.82,19.68,20.86,20.13,0.01,-0.00,0.00,0.01
39.9,17.82,19.68,20.57,20.13,0.00,0.00,0.00,-0.00
40.0,17.82,19.68,20.86,20.08,0.01,0.00,-0.00,-0.02
40.1,17.82,19.68,20.57,20.13,-0.00,0.00,-0.01,-0.00
40.2,17.50,19.68,20.57,20.08,-0.01,-0.00,-0.00,0.00
40.3,17.50,19.68,20.57,20.13,0.01,-0.00,-0.00,0.01
40.3,17.82,19.68,20.86,20.04,-0.00,-0.00,0.00,0.01
40.4,17.50,19.68,20.86,20.08,0.00,0.00,-0.01,0.01
40.6,17.50,19.68,20.57,20.08,0.01,0.00,-0.01,0.00
40.6,17.82,19.68,20.57,20.08,0.00,0.00,-0.00,0.00
40.7,17.82,19.68,20.86,20.08,0.00,-0.00,-0.01,0.01
40.8,17.82,19.68,20.86,20.08,0.01,0.00,-0.00,-0.00
40.9,17.50,19.68,20.57,20.18,-0.00,0.00,-0.00,-0.01
41.0,17.82,19.68,20.86,20.04,-0.01,0.00,0.00,-0.00
41.1,17.82,19.68,20.86,20.18,0.00,-0.00,-0.01,0.00
41.2,17.82,19.68,20.86,20.08,0.00,0.00,0.01,-0.01
41.3,17.82,19.68,20.86,20.08,0.00,0.00,-0.00,-0.01
41.4,17.82,19.98,20.57,20.08,0.00,0.00,-0.00,-0.01
41.5,17.82,19.98,20.86,20.04,-0.00,-0.00,0.00,-0.00
41.5,17.82,19.68,20.86,20.13,-0.00,0.00,0.01,-0.01
41.6,17.82,19.98,20.86,20.04,-0.01,-0.01,0.00,-0.02
41.7,17.82,19.98,20.86,20.08,-0.00,-0.01,0.00,-0.02
41.8,18.14,19.68,20.86,20.18,-0.00,0.00,-0.00,-0.01
41.9,17.82,19.68,20.86,20.08,-0.00,-0.00,0.00,-0.01
42.0,17.82,19.68,20.86,19.99,-0.00,-0.00,0.00,-0.00
42.1,17.82,19.68,20.86,20.13,0.00,-0.00,-0.00,0.00
42.2,17.82,19.68,20.86,20.18,-0.00,-0.00,-0.01,-0.00
42.3,17.82,19.68,20.86,20.08,-0.01,0.00,0.01,-0.02
42.4,17.82,19.68,20.86,20.18,0.00,-0.01,0.00,-0.02
42.5,17.82,19.68,20.86,19.99,0.00,0.00,-0.00,-0.02
42.6,17.82,19.68,20.57,20.08,-0.00,0.00,0.00,-0.03
42.6,17.82,20.28,20.86,20.04,-0.00,0.01,-0.01,-0.00
42.7,17.82,19.38,20.86,20.13,-0.00,-0.00,-0.00,-0.00
42.8,17.82,19.68,20.86,20.04,0.00,-0.00,0.00,-0.01
42.9,17.82,19.68,20.86,20.04,-0.00,-0.00,0.00,-0.01
43.0,17.82,19.68,20.86,20.04,0.01,0.00,0.00,-0.02
43.1,17.82,19.98,20.86,20.18,0.00,0.00,-0.00,-0.03
43.2,17.50,19.68,20.86,20.13,-0.00,0.00,0.00,-0.03
43.3,17.82,19.68,20.57,20.13,-0.00,0.00,-0.01,-0.02
43.4,17.82,19.68,20.86,20.08,-0.00,-0.00,0.00,-0.02
43.5,17.82,19.68,20.86,20.04,-0.00,-0.00,-0.01,-0.02
43.6,17.82,19.68,20.86,20.13,-0.00,-0.00,-0.00,-0.01
43.7,17.82,19.68,20.86,19.99,-0.00,-0.00,-0.00,-0.00
43.8,17.82,19.68,20.57,20.13,0.00,0.00,0.01,-0.00
43.8,18.14,19.68,20.86,20.08,0.00,-0.00,0.01,0.00
43.9,17.82,19.68,20.86,20.13,-0.00,-0.00,0.00,0.00
44.0,17.82,19.98,20.86,20.13,-0.00,-0.00,-0.00,-0.01
44.1,17.82,19.68,20.86,20.04,-0.00,-0.01,-0.01,-0.02
44.2,17.82,19.98,20.86,20.04,-0.00,0.00,-0.01,-0.02
44.3,18.14,19.68,20.86,20.08,-0.00,0.00,0.00,-0.03
44.4,17.82,19.68,20.86,20.13,-0.01,-0.00,0.01,-0.03
44.5,17.82,19.68,20.86,19.89,0.00,-0.00,0.00,-0.03
44.6,17.82,19.68,20.86,20.04,-0.01,0.00,0.00,-0.02
44.7,17.82,19.68,20.86,20.08,-0.00,-0.00,-0.00,-0.01
44.8,17.82,19.98,20.86,20.04,-0.00,0.00,0.00,-0.02
44.9,17.82,19.38,20.86,20.08,0.00,-0.00,0.00,-0.03
45.0,17.82,19.68,20.57,20.04,0.00,0.01,-0.00,-0.03
45.0,17.82,19.68,20.57,20.08,-0.01,-0.00,0.00,-0.03
45.2,17.82,19.68,20.86,20.04,0.01,-0.00,-0.00,-0.04
45.2,17.82,19.68,20.57,19.99,-0.00,-0.00,-0.00,-0.03
45.3,17.82,19.68,20.57,20.08,-0.00,-0.00,-0.01,-0.02
45.4,17.82,19.68,20.57,20.13,0.00,-0.00,-0.00,-0.03
45.5,17.82,19.68,20.57,20.13,-0.00,0.00,0.00,-0.03
45.6,17.82,19.68,20.57,20.04,-0.00,0.00,-0.00,-0.03
45.7,17.82,19.68,20.57,19.99,-0.00,0.00,0.00,-0.04
45.8,17.82,19.68,20.57,19.94,0.00,0.00,-0.00,-0.04
45.9,17.82,20.28,20.57,19.99,-0.01,-0.00,-0.00,-0.03
46.0,17.82,19.68,20.57,20.04,-0.00,0.01,-0.01,-0.03
46.1,17.82,19.68,20.86,20.04,0.01,0.00,-0.00,-0.02
46.1,17.82,19.68,20.57,20.13,-0.00,-0.00,0.00,-0.03
46.2,17.82,19.68,20.86,19.99,-0.00,-0.00,0.01,-0.03
46.3,18.14,19.68,20.57,20.08,-0.00,0.00,0.00,-0.03
46.4,17.82,19.68,20.57,19.99,-0.00,-0.00,-0.01,-0.02
46.5,17.82,19.68,20.57,19.99,-0.00,0.00,-0.00,-0.02
46.6,18.14,19.98,20.57,19.99,0.01,-0.00,0.01,-0.02
46.7,17.82,19.68,20.57,20.04,0.01,-0.00,-0.00,-0.03
46.8,17.82,19.68,20.57,19.99,-0.00,-0.00,-0.01,-0.03
46.9,18.14,19.68,20.57,20.04,-0.00,0.00,-0.00,-0.04
47.0,17.82,19.98,20.86,19.99,-0.00,0.00,-0.00,-0.06
47.1,17.82,19.98,20.57,20.04,-0.01,-0.00,0.01,-0.05
47.2,18.14,19.68,20.86,20.04,0.00,-0.00,0.01,-0.04
47.3,17.82,19.68,20.57,19.94,-0.00,-0.00,0.00,-0.04
47.4,18.14,19.68,20.57,19.99,0.00,0.00,0.00,-0.04
47.4,17.82,19.68,20.57,20.04,-0.00,-0.00,0.00,-0.04
47.5,17.82,19.68,20.86,20.08,-0.00,-0.01,-0.01,-0.04
47.6,17.82,19.68,20.57,19.94,0.00,-0.00,-0.00,-0.04
47.7,18.14,19.68,20.57,19.89,-0.00,0.00,-0.00,-0.05
47.8,17.82,19.68,20.57,19.99,0.00,-0.00,0.00,-0.04
47.9,17.82,19.98,20.86,19.94,-0.00,-0.00,0.00,-0.04
48.0,17.82,19.68,20.57,20.04,-0.00,-0.00,0.00,-0.05
48.1,17.82,19.68,20.86,19.99,-0.00,0.00,-0.00,-0.06
48.2,17.82,19.68,20.57,20.08,0.00,-0.00,-0.00,-0.06
48.3,17.82,19.68,20.86,19.94,0.00,0.00,0.01,-0.05
48.4,17.82,19.68,20.86,19.94,0.01,0.00,-0.00,-0.05
48.4,17.82,19.98,20.86,19.99,0.01,-0.00,-0.00,-0.06
48.5,18.14,19.68,20.57,19.94,-0.01,-0.00,-0.00,-0.06
48.6,17.82,19.68,20.57,19.99,-0.00,0.00,-0.00,-0.06
48.7,18.14,19.98,20.86,19.94,-0.00,-0.00,0.01,-0.05
48.8,18.14,19.68,20.86,19.89,-0.00,-0.00,0.00,-0.05
48.9,17.82,19.68,20.57,19.89,0.00,-0.00,0.00,-0.06
49.0,18.14,19.68,20.28,19.94,-0.00,0.00,0.01,-0.07
49.1,17.82,19.68,20.86,19.94,0.00,-0.00,0.00,-0.06
49.2,17.82,19.68,20.86,19.89,-0.01,-0.00,-0.01,-0.05
49.3,17.82,19.68,20.86,19.94,-0.00,-0.00,0.01,-0.06
49.4,18.14,19.68,20.86,19.94,-0.00,-0.00,0.01,-0.06
49.5,17.82,19.68,20.86,19.89,-0.00,-0.00,0.00,-0.07
49.6,17.82,19.68,20.86,19.99,0.00,0.00,-0.01,-0.06
49.6,18.45,19.68,20.86,19.94,0.00,0.00,0.00,-0.06
49.8,17.82,19.38,20.86,19.89,-0.00,0.00,0.00,-0.06
49.8,17.82,19.98,20.86,20.04,0.00,-0.01,-0.00,-0.05
49.9,18.14,19.68,20.57,19.99,0.00,-0.00,-0.00,-0.04
50.0,18.14,19.98,20.86,19.99,-0.00,0.00,0.00,-0.05
50.1,17.82,19.98,20.86,19.94,-0.00,0.00,0.01,-0.06
50.2,17.82,19.98,20.86,19.94,-0.00,-0.00,0.00,-0.05
50.3,17.50,19.68,20.86,19.99,-0.00,-0.00,-0.00,-0.05
50.4,18.14,19.98,20.86,20.04,0.00,0.00,-0.01,-0.03
50.5,17.82,19.68,21.15,20.04,-0.00,0.00,0.01,-0.03
50.6,18.14,19.98,20.86,19.94,-0.00,-0.00,0.01,-0.04
50.7,18.14,19.98,20.86,19.99,-0.01,-0.00,0.00,-0.05
50.8,18.14,19.68,20.86,19.94,0.00,-0.00,0.01,-0.04
50.8,18.14,19.68,20.86,19.94,0.00,-0.01,-0.00,-0.04
51.0,17.82,19.98,20.86,19.94,0.00,0.00,0.00,-0.04
51.0,18.14,20.28,20.86,19.85,0.00,-0.00,0.00,-0.03
51.1,18.14,19.68,20.86,19.99,0.00,0.00,-0.00,-0.05
51.2,18.45,19.68,20.86,19.94,-0.00,-0.00,0.00,-0.07
51.3,18.14,19.68,20.86,19.89,0.01,0.00,0.01,-0.06
51.4,18.14,19.68,21.15,19.89,0.00,0.00,-0.00,-0.03
51.5,18.14,19.68,20.86,19.94,0.00,-0.00,-0.01,-0.04
51.6,18.14,19.68,20.86,19.94,-0.00,-0.00,-0.00,-0.04
51.7,18.14,19.68,20.86,19.94,-0.00,-0.00,0.01,-0.04
51.8,17.82,19.68,21.15,19.89,-0.00,-0.00,0.01,-0.06
51.9,18.14,19.68,20.86,19.89,0.00,0.00,-0.00,-0.05
51.9,18.14,19.68,21.15,19.94,0.00,0.00,-0.01,-0.04
52.0,18.14,19.68,21.15,19.94,-0.01,-0.00,-0.01,-0.05
52.1,17.50,19.68,20.86,19.89,-0.00,-0.00,-0.00,-0.05
52.2,18.14,19.98,20.86,19.85,-0.01,0.00,-0.00,-0.06
52.3,18.14,19.68,21.15,19.85,-0.00,0.00,0.00,-0.05
52.4,18.14,19.68,21.15,19.89,0.01,-0.00,0.00,-0.04
52.5,18.14,19.98,21.15,19.89,-0.00,-0.00,-0.00,-0.05
52.6,18.14,19.68,21.15,19.94,-0.01,-0.00,0.00,-0.06
52.7,18.14,19.68,20.86,19.85,-0.00,-0.00,-0.00,-0.05
52.8,17.82,19.68,21.15,19.94,-0.00,-0.00,0.00,-0.06
52.9,18.14,19.68,21.15,19.85,-0.00,-0.00,0.00,-0.05
53.0,18.14,19.68,21.15,19.89,-0.00,-0.00,0.00,-0.05
53.1,18.14,19.68,21.15,19.80,-0.00,-0.00,-0.01,-0.05
53.1,18.14,19.68,20.86,19.85,-0.00,-0.00,0.00,-0.05
53.2,18.14,19.68,21.15,19.85,0.00,0.00,0.01,-0.05
53.3,17.82,19.68,21.15,19.80,0.00,-0.00,0.01,-0.06
53.5,17.82,19.98,21.15,19.89,-0.00,0.00,0.00,-0.05
53.5,17.82,19.68,21.15,19.85,0.00,0.00,0.01,-0.06
53.6,18.14,19.68,21.72,19.85,-0.00,0.00,-0.00,-0.06
53.7,18.14,19.68,20.86,19.89,0.01,-0.00,-0.01,-0.06
53.8,18.14,19.68,21.15,19.80,0.00,0.00,-0.00,-0.06
53.9,18.14,19.68,21.15,19.85,-0.00,-0.01,0.01,-0.05
54.0,18.14,19.68,21.15,19.85,0.00,0.00,-0.00,-0.05
54.1,17.82,19.68,21.15,19.89,-0.00,0.00,-0.01,-0.06
54.2,18.14,19.98,20.86,19.80,-0.00,-0.00,0.01,-0.06
54.2,18.14,19.98,21.15,19.75,0.00,-0.00,0.00,-0.06
54.4,17.82,19.68,21.15,19.80,-0.00,0.00,0.00,-0.07
54.4,18.14,19.98,21.15,19.75,-0.00,0.00,0.01,-0.08
54.5,18.14,19.68,21.15,19.75,0.00,-0.00,-0.01,-0.09
54.6,18.14,19.98,21.15,19.75,-0.00,-0.00,-0.01,-0.09
54.7,17.82,19.68,21.44,19.71,0.00,-0.00,-0.01,-0.08
54.8,18.14,19.68,21.15,19.80,0.00,-0.00,-0.00,-0.08
54.9,18.14,19.68,21.44,19.71,-0.00,-0.01,0.00,-0.07
55.0,18.14,19.68,21.15,19.66,0.00,0.01,-0.01,-0.07
55.1,18.14,19.98,21.44,19.71,-0.00,-0.00,-0.00,-0.06
55.2,18.14,19.68,21.44,19.71,-0.00,-0.00,0.00,-0.05
55.3,18.45,19.68,21.15,19.66,-0.00,-0.00,-0.00,-0.05
55.4,18.14,19.68,21.44,19.71,-0.01,0.00,0.00,-0.06
55.4,18.14,19.98,21.44,19.66,-0.00,-0.00,0.00,-0.06
55.5,17.82,19.98,21.44,19.61,-0.00,-0.00,0.01,-0.05
55.6,18.14,19.68,21.44,19.71,0.00,-0.00,0.00,-0.06
55.7,17.82,19.68,21.44,19.66,0.00,0.00,-0.00,-0.06
55.8,18.14,19.98,21.44,19.71,0.00,0.00,0.01,-0.06
55.9,18.14,19.98,21.44,19.71,-0.00,-0.01,0.01,-0.06
56.0,18.14,19.68,21.44,19.71,0.00,0.00,0.00,-0.04
56.1,17.82,19.68,21.44,19.66,0.00,-0.00,0.00,-0.04
56.2,18.14,19.68,21.72,19.75,0.00,-0.00,0.00,-0.05
56.3,18.14,19.68,21.44,19.75,-0.00,-0.01,0.00,-0.05
56.4,18.14,19.68,21.44,19.71,-0.00,-0.00,0.01,-0.05
56.5,18.14,19.68,21.44,19.66,-0.00,0.00,-0.00,-0.04
56.6,18.14,19.68,21.44,19.75,-0.00,-0.00,-0.01,-0.04
56.6,18.14,19.68,21.44,19.66,-0.00,-0.00,0.01,-0.04
56.7,17.82,19.68,21.44,19.80,-0.00,-0.00,0.00,-0.04
56.8,17.82,19.68,21.15,19.71,0.00,-0.01,0.01,-0.04
56.9,18.14,19.68,21.15,19.75,0.00,0.00,0.01,-0.05
57.0,18.14,19.98,21.44,19.61,-0.00,-0.00,-0.00,-0.04
57.1,18.45,19.68,21.44,19.75,-0.00,-0.00,0.00,-0.04
57.2,18.14,19.68,21.15,19.80,-0.01,-0.00,0.00,-0.04
57.3,17.82,19.68,21.44,19.75,0.00,-0.00,0.01,-0.05
57.4,17.82,19.68,21.44,19.75,-0.00,-0.00,-0.00,-0.05
57.5,18.14,19.68,21.44,19.71,0.00,-0.00,0.01,-0.04
57.6,18.14,19.68,21.44,19.61,0.00,0.00,-0.01,-0.03
57.7,17.82,19.98,21.44,19.56,-0.00,0.00,0.00,-0.04
57.7,17.82,19.68,21.44,19.66,-0.00,0.00,-0.00,-0.03
57.8,18.14,19.98,21.44,19.61,-0.00,0.00,-0.00,-0.03
57.9,18.14,19.68,21.44,19.71,-0.00,0.00,0.00,-0.02
58.0,17.82,19.68,21.72,19.75,0.00,-0.01,0.00,-0.02
58.1,18.14,19.68,21.44,19.66,-0.00,0.00,-0.00,-0.01
58.2,18.14,19.68,21.44,19.75,-0.00,-0.00,0.00,-0.02
58.3,17.82,19.68,21.44,19.66,0.01,0.00,-0.00,-0.02
58.4,18.14,19.68,21.44,19.61,0.00,0.00,0.01,-0.01
58.5,18.14,19.68,21.44,19.66,-0.00,0.00,0.00,-0.02
58.6,18.14,19.98,21.44,19.66,0.00,0.00,0.01,-0.02
58.7,18.14,19.68,21.44,19.66,-0.00,-0.00,0.00,-0.02
58.8,18.14,19.98,21.44,19.71,0.00,-0.00,0.00,-0.01
58.8,18.14,19.68,21.44,19.61,-0.00,-0.00,0.01,-0.00
59.0,18.14,19.68,21.44,19.61,-0.00,-0.00,0.00,0.01
59.0,18.14,19.68,21.44,19.66,-0.00,0.00,-0.01,0.01
59.1,18.14,19.68,21.44,19.61,-0.01,0.00,-0.00,0.01
59.2,18.14,19.68,21.44,19.71,-0.00,-0.00,0.00,0.00
59.3,17.82,19.68,21.44,19.66,-0.00,-0.00,0.00,0.01
59.4,18.14,19.68,21.44,19.66,-0.00,-0.00,0.00,-0.02
59.5,17.82,19.68,21.44,19.61,0.00,-0.00,-0.00,-0.02
59.6,18.14,19.68,21.44,19.66,0.00,0.00,0.01,-0.01
59.7,17.82,19.68,21.44,19.66,0.00,-0.00,0.00,-0.02
59.8,18.14,19.68,21.44,19.66,-0.00,0.00,0.01,-0.01
59.9,18.14,19.68,21.44,19.66,0.00,0.00,0.00,-0.01
60.0,18.14,19.68,21.44,19.61,-0.00,-0.00,0.00,-0.02
60.0,18.14,19.68,21.44,19.66,-0.00,0.00,0.00,-0.01
60.1,18.76,19.68,21.44,19.56,0.00,-0.00,-0.00,-0.01
60.2,18.14,19.68,21.72,19.56,-0.00,0.01,-0.00,-0.00
60.3,18.14,19.68,21.44,19.61,-0.00,-0.00,0.01,-0.01
60.4,18.14,19.68,21.44,19.61,-0.00,0.00,-0.00,-0.01
60.5,18.14,19.68,21.44,19.61,-0.01,-0.00,0.00,-0.01
60.6,18.14,19.68,21.44,19.66,-0.00,0.00,-0.00,-0.01
60.7,17.82,19.68,21.44,19.66,-0.01,0.00,0.01,-0.00
60.8,18.14,19.98,22.00,19.71,-0.00,-0.00,0.00,-0.00
60.9,17.82,19.98,21.44,19.61,-0.00,-0.00,0.00,-0.01
61.0,18.14,19.68,21.44,19.66,0.00,-0.01,0.00,-0.01
61.1,18.14,19.68,21.44,19.75,-0.00,0.00,-0.00,-0.00
61.2,18.14,19.98,21.15,19.66,-0.01,0.01,-0.00,-0.01
61.2,17.82,19.68,21.44,19.61,-0.01,-0.01,-0.01,-0.00
61.3,18.14,19.68,21.15,19.56,-0.00,-0.00,0.00,-0.01
61.4,18.14,19.68,21.15,19.56,-0.01,0.00,0.01,-0.01
61.5,18.14,19.68,21.44,19.61,0.00,-0.00,0.00,-0.01
61.6,18.14,19.68,21.44,19.56,-0.00,-0.00,-0.01,-0.01
61.7,18.14,19.68,21.15,19.56,-0.00,0.01,-0.00,0.00
61.8,18.14,19.68,21.44,19.61,-0.00,0.00,-0.00,-0.01
61.9,18.14,19.68,21.44,19.56,0.01,-0.00,0.01,-0.02
62.0,18.14,19.68,21.15,19.56,-0.00,-0.00,0.01,-0.00
62.1,18.14,19.68,21.44,19.61,0.00,0.00,-0.00,-0.00
62.2,18.14,19.68,21.15,19.52,-0.00,-0.00,-0.00,0.00
62.3,18.14,19.68,21.15,19.52,0.00,0.01,-0.01,0.00
62.3,18.14,19.68,21.15,19.47,-0.00,-0.00,0.00,-0.00
62.4,18.14,19.68,21.44,19.52,-0.00,-0.00,0.00,-0.00
62.5,18.14,19.98,21.44,19.61,0.00,0.00,-0.00,-0.01
62.7,18.14,19.68,20.86,19.52,0.00,0.00,0.00,-0.02
62.7,18.14,19.68,21.15,19.47,-0.00,0.00,0.00,-0.02
62.8,18.14,19.68,21.15,19.56,-0.01,0.00,-0.01,-0.01
62.9,18.45,19.68,21.15,19.47,0.00,0.00,0.01,-0.01
63.0,18.14,19.98,21.44,19.61,-0.00,0.00,0.00,-0.01
63.1,18.14,19.98,21.44,19.47,-0.00,0.01,-0.00,-0.01
63.2,18.14,19.68,21.15,19.47,0.00,0.00,0.00,-0.00
63.3,18.14,19.68,21.15,19.42,-0.00,0.00,0.00,-0.00
63.4,18.76,19.68,21.15,19.56,0.00,0.00,0.01,-0.01
63.5,18.14,19.68,21.15,19.38,0.00,0.00,0.00,0.00
63.6,18.14,19.68,21.15,19.38,-0.00,0.00,0.00,-0.01
63.6,18.14,19.98,20.86,19.28,0.00,0.00,0.00,-0.00
63.7,18.14,19.68,21.15,19.38,-0.00,0.00,0.00,-0.00
63.8,18.14,19.68,21.15,19.38,0.00,-0.01,0.00,-0.01
63.9,18.14,19.68,21.15,19.42,0.00,-0.00,0.01,-0.01
64.0,18.14,19.68,21.15,19.33,0.00,0.01,-0.00,-0.00
64.1,18.14,19.68,21.15,19.38,-0.01,-0.00,0.01,-0.02
64.2,18.14,19.68,20.86,19.47,0.00,0.00,0.00,0.00
64.3,18.14,19.68,21.15,19.42,-0.00,0.00,-0.00,0.01
64.4,18.14,19.68,21.15,19.42,-0.00,0.00,0.00,0.01
64.5,17.82,19.68,21.15,19.38,-0.00,0.01,-0.01,0.01
64.6,18.14,19.68,20.86,19.33,0.01,0.00,-0.01,0.01
64.7,18.14,19.68,21.15,19.42,-0.00,0.00,0.00,-0.01
64.7,18.14,19.68,20.86,19.33,0.00,-0.00,-0.01,-0.01
64.8,18.14,19.68,21.15,19.33,0.00,0.00,-0.00,-0.00
64.9,18.14,19.68,21.15,19.28,0.00,-0.01,0.00,-0.01
65.0,18.14,19.68,20.86,19.19,-0.00,-0.00,-0.00,-0.01
65.1,18.14,19.68,21.15,19.38,0.00,-0.00,-0.00,-0.02
65.2,18.45,19.68,20.86,19.28,0.00,-0.00,-0.01,-0.00
65.3,18.14,19.68,21.15,19.24,-0.00,-0.00,-0.00,0.01
65.4,18.14,19.68,21.15,19.24,0.00,0.00,-0.00,0.00
65.5,18.14,19.68,21.15,19.28,0.00,0.00,-0.00,-0.01
65.6,18.14,19.68,20.86,19.19,0.00,0.00,0.00,-0.00
65.7,18.14,19.68,20.86,19.28,-0.00,-0.00,-0.00,0.01
65.8,18.14,19.68,20.86,19.14,-0.00,0.00,0.00,0.02
65.8,18.14,19.68,20.86,19.28,0.00,-0.00,-0.00,0.01
65.9,18.14,19.68,20.86,19.19,-0.00,0.00,0.00,0.01
66.0,18.14,19.38,20.86,19.24,-0.00,0.00,0.01,0.01
66.1,18.14,19.38,21.15,19.33,0.00,0.00,0.01,0.01
66.2,18.14,19.68,20.86,19.19,-0.00,-0.00,0.00,0.01
66.3,18.45,19.38,20.86,19.19,-0.00,0.00,0.00,0.01
66.4,18.14,19.68,20.86,19.24,0.00,-0.00,-0.00,0.00
66.5,17.82,19.68,20.86,19.14,0.00,-0.00,-0.00,0.01
66.6,18.14,19.68,20.86,19.24,-0.00,0.00,0.00,0.01
66.7,17.82,19.68,20.57,19.19,-0.00,0.00,-0.00,0.02
66.8,18.14,19.38,20.86,19.09,-0.00,-0.01,0.00,0.01
66.9,18.14,19.68,20.86,19.19,-0.00,-0.00,-0.01,0.02
67.0,18.14,19.68,20.86,19.24,-0.00,-0.00,0.00,0.02
67.0,17.82,19.38,20.86,19.19,-0.00,-0.00,-0.00,0.02
67.1,18.14,19.38,20.86,19.19,-0.00,-0.00,0.00,0.02
67.3,17.82,19.38,21.15,19.14,-0.00,0.00,0.01,0.02
67.3,17.82,19.38,20.86,19.19,0.00,0.00,-0.00,0.03
